Age,Job,Marital Status,Education,Default,Housing Loan,Personal Loan,Contact Type,Month,Day of Week,Last Call Duration,Calls in this Campaign,Days passed after previous campaign,Calls in previous Campaign,Previous Campaign Outcome,Employment Variation Rate,Consumer Price Index,Consumer Confidence Index,Euribor 3M,Number of people employed
26,Admin.,Married,High school,No,Yes,Yes,Cellular,Oct,Mon,126,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.731,5017.5
42,Management,Married,University degree,No,Yes,No,Cellular,Oct,Mon,355,1,999,1,Failure,-3.4,92.431,-26.9,0.731,5017.5
42,Management,Married,University degree,No,Yes,Yes,Cellular,Oct,Mon,298,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.731,5017.5
55,Unemployed,Married,Basic 9y,No,Yes,No,Cellular,Oct,Tue,156,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
55,Unemployed,Married,Basic 9y,No,No,No,Cellular,Oct,Tue,131,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
32,Admin.,Single,University degree,No,No,No,Cellular,Oct,Tue,96,1,999,3,Failure,-3.4,92.431,-26.9,0.728,5017.5
63,Technician,Married,Professional course,No,No,No,Cellular,Oct,Tue,157,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
72,Admin.,Married,University degree,Unknown,No,Yes,Cellular,Oct,Tue,143,1,6,1,Success,-3.4,92.431,-26.9,0.728,5017.5
71,Retired,Married,Basic 4y,No,Yes,Yes,Cellular,Oct,Tue,120,1,6,1,Success,-3.4,92.431,-26.9,0.728,5017.5
71,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Tue,207,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
32,Technician,Single,University degree,No,No,No,Cellular,Oct,Tue,96,1,999,1,Failure,-3.4,92.431,-26.9,0.728,5017.5
52,Housemaid,Married,High school,No,No,No,Cellular,Oct,Tue,297,1,999,2,Failure,-3.4,92.431,-26.9,0.728,5017.5
68,Retired,Married,Basic 4y,No,Yes,No,Cellular,Oct,Tue,102,1,6,2,Success,-3.4,92.431,-26.9,0.728,5017.5
45,Blue-collar,Married,University degree,No,No,No,Telephone,Oct,Tue,79,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
29,Services,Married,High school,No,No,No,Cellular,Oct,Tue,424,1,999,1,Failure,-3.4,92.431,-26.9,0.728,5017.5
33,Services,Single,High school,No,No,No,Cellular,Oct,Tue,137,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
65,Housemaid,Married,Basic 4y,No,Unknown,Unknown,Cellular,Oct,Tue,759,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
42,Management,Married,University degree,No,No,No,Telephone,Oct,Tue,83,1,3,1,Success,-3.4,92.431,-26.9,0.728,5017.5
61,Retired,Married,High school,No,No,No,Telephone,Oct,Tue,515,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
22,Student,Single,Basic 6y,No,Yes,No,Cellular,Oct,Tue,89,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
22,Student,Single,Basic 6y,No,Yes,No,Cellular,Oct,Tue,88,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
30,Technician,Married,Professional course,No,Yes,No,Telephone,Oct,Tue,521,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
32,Admin.,Single,University degree,No,Yes,No,Telephone,Oct,Tue,376,1,999,2,Failure,-3.4,92.431,-26.9,0.728,5017.5
39,Admin.,Married,Professional course,No,No,No,Telephone,Oct,Tue,219,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
63,Technician,Married,Professional course,No,Yes,No,Cellular,Oct,Tue,298,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
63,Technician,Married,Professional course,No,No,No,Cellular,Oct,Tue,259,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
81,Retired,Married,University degree,Unknown,Yes,Yes,Cellular,Oct,Tue,327,2,6,1,Success,-3.4,92.431,-26.9,0.728,5017.5
65,Housemaid,Married,Basic 4y,No,Yes,No,Cellular,Oct,Tue,253,2,999,1,Failure,-3.4,92.431,-26.9,0.728,5017.5
44,Technician,Married,Unknown,No,No,Yes,Cellular,Oct,Tue,139,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
31,Management,Married,University degree,No,Yes,No,Cellular,Oct,Tue,255,3,4,1,Success,-3.4,92.431,-26.9,0.728,5017.5
68,Retired,Divorced,Professional course,No,Yes,No,Cellular,Oct,Tue,418,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
46,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Oct,Tue,65,1,999,1,Failure,-3.4,92.431,-26.9,0.728,5017.5
33,Services,Single,High school,No,Yes,No,Cellular,Oct,Tue,189,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
26,Management,Single,University degree,No,Yes,No,Cellular,Oct,Tue,114,1,6,1,Success,-3.4,92.431,-26.9,0.728,5017.5
28,Admin.,Single,High school,No,Yes,No,Cellular,Oct,Tue,83,2,999,3,Failure,-3.4,92.431,-26.9,0.728,5017.5
71,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Tue,353,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
21,Student,Single,High school,No,No,No,Cellular,Oct,Tue,113,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
32,Technician,Single,University degree,No,Yes,No,Cellular,Oct,Tue,149,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.728,5017.5
75,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Wed,113,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
81,Housemaid,Married,Basic 4y,No,Yes,No,Cellular,Oct,Wed,246,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
60,Management,Married,Professional course,No,Yes,No,Cellular,Oct,Wed,219,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
61,Blue-collar,Married,High school,No,No,No,Cellular,Oct,Wed,108,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
63,Retired,Married,High school,No,Yes,No,Cellular,Oct,Wed,96,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
46,Admin.,Married,High school,No,Yes,No,Cellular,Oct,Wed,143,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
46,Admin.,Married,High school,No,Yes,Yes,Telephone,Oct,Wed,149,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
35,Admin.,Married,University degree,No,Yes,No,Cellular,Oct,Wed,300,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
40,Admin.,Married,High school,No,Yes,Yes,Cellular,Oct,Wed,73,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
35,Management,Married,University degree,No,Yes,No,Cellular,Oct,Wed,1118,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
62,Retired,Married,High school,No,No,No,Cellular,Oct,Wed,210,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
45,Admin.,Married,High school,No,Yes,No,Cellular,Oct,Wed,1092,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
58,Unemployed,Divorced,Basic 9y,No,Yes,No,Telephone,Oct,Wed,509,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
61,Blue-collar,Married,High school,No,No,No,Cellular,Oct,Wed,190,1,2,1,Success,-3.4,92.431,-26.9,0.7240000000000001,5017.5
32,Admin.,Single,University degree,No,No,No,Cellular,Oct,Wed,371,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
34,Unknown,Single,University degree,No,Yes,No,Telephone,Oct,Wed,182,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
24,Technician,Single,University degree,No,No,No,Cellular,Oct,Wed,197,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
30,Admin.,Married,University degree,No,Yes,No,Cellular,Oct,Wed,133,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
40,Management,Married,University degree,No,Yes,No,Telephone,Oct,Wed,172,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
73,Retired,Married,Basic 4y,No,Yes,No,Telephone,Oct,Wed,185,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
34,Unknown,Single,University degree,No,No,No,Telephone,Oct,Wed,85,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5
40,Admin.,Married,High school,No,No,No,Cellular,Oct,Wed,524,3,999,1,Failure,-3.4,92.431,-26.9,0.7240000000000001,5017.5
62,Retired,Married,High school,No,No,No,Cellular,Oct,Wed,207,1,6,1,Success,-3.4,92.431,-26.9,0.7240000000000001,5017.5
54,Retired,Married,Basic 4y,No,No,Yes,Cellular,Oct,Thu,164,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
24,Student,Single,High school,No,Yes,No,Cellular,Oct,Thu,423,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
23,Technician,Married,Professional course,No,Yes,Yes,Cellular,Oct,Thu,408,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
36,Admin.,Married,University degree,No,No,No,Cellular,Oct,Thu,343,2,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
31,Admin.,Married,High school,No,Yes,No,Cellular,Oct,Thu,269,2,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
61,Technician,Married,Professional course,No,No,No,Cellular,Oct,Thu,76,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
55,Retired,Married,Basic 4y,No,Yes,No,Cellular,Oct,Thu,139,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
33,Admin.,Single,University degree,No,No,No,Cellular,Oct,Thu,410,1,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
80,Retired,Divorced,High school,No,Yes,No,Cellular,Oct,Thu,169,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
75,Retired,Divorced,Basic 4y,No,No,No,Cellular,Oct,Thu,247,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
31,Entrepreneur,Unknown,University degree,No,No,No,Cellular,Oct,Thu,164,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
31,Admin.,Married,High school,No,No,No,Cellular,Oct,Thu,142,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
53,Admin.,Divorced,High school,No,No,No,Cellular,Oct,Thu,209,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
58,Retired,Divorced,High school,No,Yes,No,Cellular,Oct,Thu,76,4,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
30,Technician,Married,Professional course,No,Yes,Yes,Cellular,Oct,Thu,1707,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
28,Admin.,Single,University degree,No,No,No,Cellular,Oct,Thu,72,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
72,Retired,Married,Basic 6y,No,Yes,Yes,Cellular,Oct,Thu,189,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
82,Retired,Single,Basic 4y,No,Yes,No,Cellular,Oct,Thu,251,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
34,Admin.,Married,University degree,No,No,No,Cellular,Oct,Thu,401,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
69,Retired,Married,Professional course,No,No,Yes,Cellular,Oct,Thu,103,1,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
32,Self-employed,Married,University degree,No,Yes,Yes,Cellular,Oct,Thu,679,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
67,Admin.,Married,Basic 4y,Unknown,No,No,Cellular,Oct,Thu,299,2,2,2,Success,-3.4,92.431,-26.9,0.722,5017.5
48,Technician,Married,High school,No,No,No,Cellular,Oct,Thu,264,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
60,Retired,Divorced,Basic 4y,No,Yes,No,Cellular,Oct,Thu,262,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
61,Technician,Married,Professional course,No,No,No,Cellular,Oct,Thu,106,2,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
48,Technician,Married,High school,No,Yes,No,Cellular,Oct,Thu,215,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
48,Technician,Married,High school,No,No,Yes,Cellular,Oct,Thu,288,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
67,Retired,Married,Unknown,No,No,No,Cellular,Oct,Thu,140,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
36,Technician,Married,University degree,No,Yes,Yes,Cellular,Oct,Thu,68,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
69,Retired,Married,Basic 4y,No,Yes,No,Cellular,Oct,Thu,124,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
34,Technician,Single,University degree,No,No,No,Cellular,Oct,Thu,136,1,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
32,Admin.,Single,University degree,No,Yes,No,Telephone,Oct,Thu,220,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
51,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Oct,Thu,746,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
54,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Thu,377,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
55,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Thu,250,1,999,2,Failure,-3.4,92.431,-26.9,0.722,5017.5
55,Retired,Married,High school,No,Yes,No,Cellular,Oct,Thu,424,2,7,1,Success,-3.4,92.431,-26.9,0.722,5017.5
61,Technician,Married,Professional course,No,No,No,Cellular,Oct,Thu,174,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
82,Retired,Single,Basic 4y,No,Yes,No,Cellular,Oct,Thu,185,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.722,5017.5
60,Technician,Married,Basic 4y,No,Yes,No,Cellular,Oct,Thu,133,6,999,2,Failure,-3.4,92.431,-26.9,0.722,5017.5
31,Entrepreneur,Unknown,University degree,No,Yes,No,Telephone,Oct,Thu,157,4,999,1,Failure,-3.4,92.431,-26.9,0.722,5017.5
78,Retired,Divorced,Basic 6y,No,No,No,Cellular,Oct,Fri,631,2,999,2,Failure,-3.4,92.431,-26.9,0.72,5017.5
27,Admin.,Single,University degree,No,Yes,Yes,Telephone,Oct,Fri,70,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
78,Retired,Divorced,Basic 6y,No,No,No,Cellular,Oct,Fri,212,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
65,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Fri,176,5,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
26,Student,Single,High school,No,No,No,Cellular,Oct,Fri,373,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
37,Admin.,Single,University degree,No,Yes,No,Telephone,Oct,Fri,62,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
24,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Oct,Fri,160,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
72,Retired,Married,Basic 4y,No,No,No,Cellular,Oct,Fri,155,1,6,1,Success,-3.4,92.431,-26.9,0.72,5017.5
60,Retired,Married,Basic 4y,Unknown,Yes,No,Cellular,Oct,Fri,59,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
39,Technician,Single,University degree,Unknown,No,Yes,Cellular,Oct,Fri,125,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
39,Technician,Single,University degree,Unknown,Yes,No,Cellular,Oct,Fri,217,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
34,Technician,Single,University degree,No,No,No,Cellular,Oct,Fri,144,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
36,Self-employed,Single,University degree,No,No,No,Cellular,Oct,Fri,480,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
37,Admin.,Single,University degree,No,Yes,No,Cellular,Oct,Fri,183,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
59,Technician,Married,Basic 9y,No,No,No,Cellular,Oct,Fri,445,1,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
25,Student,Single,High school,No,No,No,Cellular,Oct,Fri,294,1,999,1,Failure,-3.4,92.431,-26.9,0.72,5017.5
69,Retired,Married,Basic 4y,No,Yes,Yes,Cellular,Oct,Fri,257,3,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
18,Student,Single,Basic 6y,No,No,Yes,Cellular,Oct,Fri,368,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
59,Retired,Divorced,Basic 4y,No,Yes,No,Telephone,Oct,Fri,152,4,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
37,Admin.,Single,University degree,No,No,No,Cellular,Oct,Fri,416,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
78,Retired,Divorced,Basic 6y,No,No,No,Telephone,Oct,Fri,177,2,999,0,Nonexistent,-3.4,92.431,-26.9,0.72,5017.5
23,Student,Single,High school,No,No,No,Telephone,Nov,Mon,105,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
41,Admin.,Single,High school,No,No,No,Cellular,Nov,Mon,131,2,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
34,Admin.,Single,High school,No,Yes,No,Cellular,Nov,Mon,121,2,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Married,High school,No,Yes,No,Cellular,Nov,Mon,101,3,3,1,Success,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Divorced,High school,No,No,No,Cellular,Nov,Mon,131,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
36,Self-employed,Single,University degree,No,Yes,No,Cellular,Nov,Mon,69,4,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
50,Admin.,Married,University degree,No,Yes,No,Cellular,Nov,Mon,91,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
35,Management,Single,University degree,No,No,Yes,Cellular,Nov,Mon,75,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
21,Student,Single,Basic 9y,No,No,No,Cellular,Nov,Mon,59,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
34,Technician,Married,Professional course,No,Yes,No,Cellular,Nov,Mon,53,2,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
60,Housemaid,Married,University degree,No,Yes,No,Cellular,Nov,Mon,66,3,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
30,Admin.,Single,University degree,No,No,No,Cellular,Nov,Mon,106,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Married,High school,No,No,No,Cellular,Nov,Mon,235,4,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
55,Admin.,Married,Basic 9y,No,No,No,Cellular,Nov,Mon,154,3,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
37,Self-employed,Married,Professional course,No,Yes,Yes,Cellular,Nov,Mon,1024,1,5,1,Success,-3.4,92.649,-30.1,0.722,5017.5
64,Housemaid,Married,Basic 4y,No,Yes,No,Cellular,Nov,Mon,173,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
37,Blue-collar,Single,High school,No,Yes,No,Cellular,Nov,Mon,128,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Married,High school,No,Yes,No,Telephone,Nov,Mon,459,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Married,High school,No,Yes,Yes,Cellular,Nov,Mon,272,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
50,Admin.,Married,University degree,No,Yes,No,Cellular,Nov,Mon,204,1,7,1,Success,-3.4,92.649,-30.1,0.722,5017.5
47,Technician,Divorced,High school,No,Yes,No,Cellular,Nov,Mon,182,1,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
32,Admin.,Married,University degree,No,Yes,Yes,Cellular,Nov,Mon,144,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
32,Admin.,Single,University degree,No,Unknown,Unknown,Telephone,Nov,Mon,143,3,7,1,Success,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Divorced,High school,No,Yes,Yes,Telephone,Nov,Mon,227,5,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
30,Admin.,Single,University degree,No,Yes,No,Cellular,Nov,Mon,109,1,6,1,Success,-3.4,92.649,-30.1,0.722,5017.5
24,Student,Single,Professional course,No,No,No,Cellular,Nov,Mon,180,2,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
50,Admin.,Married,High school,No,No,No,Telephone,Nov,Mon,117,5,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
45,Blue-collar,Married,High school,No,Yes,No,Cellular,Nov,Mon,162,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
34,Admin.,Single,High school,No,Yes,No,Cellular,Nov,Mon,725,2,8,2,Failure,-3.4,92.649,-30.1,0.722,5017.5
33,Admin.,Married,University degree,No,Yes,No,Telephone,Nov,Mon,83,4,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
32,Admin.,Single,University degree,No,No,No,Cellular,Nov,Mon,85,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
34,Technician,Married,Professional course,No,Yes,No,Telephone,Nov,Mon,179,5,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
52,Management,Married,Basic 6y,No,No,No,Cellular,Nov,Mon,209,2,999,1,Failure,-3.4,92.649,-30.1,0.722,5017.5
37,Admin.,Married,High school,No,No,Yes,Cellular,Nov,Mon,46,3,999,0,Nonexistent,-3.4,92.649,-30.1,0.722,5017.5
71,Retired,Married,Professional course,No,Yes,No,Cellular,Nov,Tue,102,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
52,Admin.,Divorced,University degree,No,Yes,No,Cellular,Nov,Tue,551,1,999,3,Failure,-3.4,92.649,-30.1,0.72,5017.5
56,Admin.,Divorced,High school,No,No,No,Cellular,Nov,Tue,786,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
67,Self-employed,Married,University degree,No,Yes,No,Cellular,Nov,Tue,68,4,999,1,Failure,-3.4,92.649,-30.1,0.72,5017.5
40,Admin.,Divorced,University degree,No,No,No,Cellular,Nov,Tue,88,2,999,2,Failure,-3.4,92.649,-30.1,0.72,5017.5
56,Management,Married,University degree,No,Unknown,Unknown,Cellular,Nov,Tue,289,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
32,Admin.,Single,High school,No,No,No,Cellular,Nov,Tue,1233,1,999,1,Failure,-3.4,92.649,-30.1,0.72,5017.5
36,Admin.,Single,University degree,No,No,Yes,Cellular,Nov,Tue,187,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
79,Retired,Married,Basic 4y,No,No,Yes,Cellular,Nov,Tue,149,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
56,Housemaid,Divorced,Professional course,No,Yes,No,Cellular,Nov,Tue,566,1,7,2,Failure,-3.4,92.649,-30.1,0.72,5017.5
27,Unemployed,Married,High school,No,No,Yes,Cellular,Nov,Tue,222,3,999,1,Failure,-3.4,92.649,-30.1,0.72,5017.5
30,Unemployed,Single,Basic 9y,No,Yes,No,Cellular,Nov,Tue,537,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
27,Blue-collar,Single,Basic 9y,No,No,No,Cellular,Nov,Tue,217,1,999,2,Failure,-3.4,92.649,-30.1,0.72,5017.5
47,Admin.,Single,University degree,No,No,No,Cellular,Nov,Tue,193,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
47,Admin.,Divorced,University degree,No,No,No,Cellular,Nov,Tue,181,4,6,1,Success,-3.4,92.649,-30.1,0.72,5017.5
54,Admin.,Married,University degree,No,Yes,Yes,Cellular,Nov,Tue,215,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
22,Technician,Single,Professional course,No,Yes,No,Cellular,Nov,Tue,358,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
28,Self-employed,Married,Professional course,No,Yes,No,Cellular,Nov,Tue,179,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
32,Admin.,Married,High school,No,Yes,No,Cellular,Nov,Tue,322,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
30,Admin.,Single,University degree,No,Yes,No,Cellular,Nov,Tue,402,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
54,Technician,Married,Basic 9y,No,No,No,Cellular,Nov,Tue,284,2,999,1,Failure,-3.4,92.649,-30.1,0.72,5017.5
71,Retired,Married,Professional course,No,Yes,Yes,Telephone,Nov,Tue,383,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.72,5017.5
37,Entrepreneur,Divorced,High school,No,Yes,Yes,Cellular,Nov,Wed,258,2,999,1,Failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5
37,Entrepreneur,Divorced,High school,No,No,No,Cellular,Nov,Wed,90,2,999,2,Failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5
37,Entrepreneur,Divorced,High school,No,No,No,Cellular,Nov,Wed,116,4,999,1,Failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5
37,Entrepreneur,Divorced,High school,No,No,No,Cellular,Nov,Wed,298,2,999,0,Nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5
58,Management,Married,Basic 4y,No,Yes,No,Cellular,Nov,Wed,70,5,999,0,Nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5
54,Blue-collar,Married,Basic 9y,No,No,No,Cellular,Nov,Wed,138,1,7,2,Failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5
54,Blue-collar,Married,Basic 9y,No,Yes,Yes,Cellular,Nov,Wed,101,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5
29,Admin.,Married,High school,No,Yes,No,Cellular,Nov,Wed,85,1,999,1,Failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5
28,Admin.,Married,High school,No,Yes,No,Cellular,Nov,Wed,158,1,999,0,Nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5
26,Technician,Single,Professional course,No,No,Yes,Cellular,Nov,Wed,358,1,9,2,Failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5
29,Management,Married,University degree,No,Yes,No,Cellular,Nov,Wed,199,1,9,1,Success,-3.4,92.649,-30.1,0.7190000000000001,5017.5
